Test ID,auroc,eer,accuracy_at_eer,sensitivity_at_eer,specificity_at_eer,accuracy_at_sensitivity90,sensitivity_at_sensitivity90,specificity_at_sensitivity90
b_m_BRCA_RandomForest/version_3,0.7207977175712585,0.30199429392814636,0.6962025165557861,0.7037037014961243,0.692307710647583,0.40506330132484436,0.8888888955116272,0.1538461595773697
b_m_BRCA_RandomForest/version_4,0.6338709592819214,0.3768817186355591,0.6195651888847351,0.6333333253860474,0.6129032373428345,0.46739131212234497,0.800000011920929,0.30645161867141724
b_m_BRCA_SVM/version_0,0.6947916746139526,0.34166666865348816,0.6547619104385376,0.6666666865348816,0.6499999761581421,0.3571428656578064,0.875,0.15000000596046448
b_m_BRCA_SVM/version_1,0.7508170008659363,0.31372547149658203,0.6933333277702332,0.6666666865348816,0.7058823704719543,0.2933333218097687,0.9166666865348816,0.0
b_m_BRCA_SVM/version_2,0.9300276041030884,0.12424242496490479,0.875,0.8787878751754761,0.8727272748947144,0.6931818127632141,0.9090909361839294,0.5636363625526428
b_m_BRCA_SVM/version_3,0.7257834672927856,0.31695157289505005,0.746835470199585,0.48148149251937866,0.8846153616905212,0.5316455960273743,0.9259259104728699,0.32692307233810425
b_m_BRCA_SVM/version_4,0.7521505951881409,0.26236557960510254,0.739130437374115,0.7333333492279053,0.7419354915618896,0.52173912525177,0.8666666746139526,0.35483869910240173
b_m_BRCA_NN/version_0,0.6940971612930298,0.34166666865348816,0.6547619104385376,0.6666666865348816,0.6499999761581421,0.380952388048172,0.875,0.18333333730697632
b_m_BRCA_NN/version_1,0.7720587849617004,0.30392155051231384,0.7066666483879089,0.6666666865348816,0.7254902124404907,0.36000001430511475,0.9166666865348816,0.09803921729326248
b_m_BRCA_NN/version_2,0.9300276637077332,0.12424242496490479,0.875,0.8787878751754761,0.8727272748947144,0.7727272510528564,0.9090909361839294,0.6909090876579285
b_m_BRCA_NN/version_3,0.7706552743911743,0.33012819290161133,0.6708860993385315,0.6666666865348816,0.6730769276618958,0.594936728477478,0.8888888955116272,0.4423076808452606
b_m_BRCA_NN/version_4,0.7688171863555908,0.26236557960510254,0.739130437374115,0.7333333492279053,0.7419354915618896,0.554347813129425,0.8666666746139526,0.4032258093357086
b_m_BRCA_LogisticRegression/version_0,0.6940971612930298,0.34166666865348816,0.6547619104385376,0.6666666865348816,0.6499999761581421,0.380952388048172,0.875,0.18333333730697632
b_m_BRCA_LogisticRegression/version_1,0.773692786693573,0.30392155051231384,0.7066666483879089,0.6666666865348816,0.7254902124404907,0.3733333349227905,0.9166666865348816,0.11764705926179886
b_m_BRCA_LogisticRegression/version_2,0.9300275444984436,0.12424242496490479,0.875,0.8787878751754761,0.8727272748947144,0.7727272510528564,0.9090909361839294,0.6909090876579285
b_m_BRCA_LogisticRegression/version_3,0.7706552743911743,0.33012819290161133,0.6708860993385315,0.6666666865348816,0.6730769276618958,0.594936728477478,0.8888888955116272,0.4423076808452606
b_m_BRCA_LogisticRegression/version_4,0.7688172459602356,0.26236557960510254,0.739130437374115,0.7333333492279053,0.7419354915618896,0.554347813129425,0.8666666746139526,0.4032258093357086
b_m_BRCA_LinearRegression/version_0,0.6940971612930298,0.34166666865348816,0.6547619104385376,0.6666666865348816,0.6499999761581421,0.380952388048172,0.875,0.18333333730697632
b_m_BRCA_LinearRegression/version_1,0.773692786693573,0.30392155051231384,0.7066666483879089,0.6666666865348816,0.7254902124404907,0.3733333349227905,0.9166666865348816,0.11764705926179886
b_m_BRCA_LinearRegression/version_2,0.9300275444984436,0.12424242496490479,0.875,0.8787878751754761,0.8727272748947144,0.7727272510528564,0.9090909361839294,0.6909090876579285
b_m_BRCA_LinearRegression/version_3,0.7706552743911743,0.33012819290161133,0.6708860993385315,0.6666666865348816,0.6730769276618958,0.594936728477478,0.8888888955116272,0.4423076808452606
b_m_BRCA_LinearRegression/version_4,0.7688172459602356,0.26236557960510254,0.739130437374115,0.7333333492279053,0.7419354915618896,0.554347813129425,0.8666666746139526,0.4032258093357086
